"Epoch (UTC)",""
2013-02-14T14:58:31.524Z,2.1863
2013-02-14T14:58:42.380Z,1.6541
2013-02-14T14:58:53.236Z,1.9017
2013-02-14T14:59:04.091Z,1.9110
2013-02-14T14:59:14.947Z,1.8961
2013-02-14T14:59:25.803Z,1.7597
2013-02-14T14:59:36.658Z,1.8699
2013-02-14T14:59:47.514Z,1.7446
2013-02-14T14:59:58.370Z,1.6809
2013-02-14T15:00:09.226Z,2.0426
2013-02-14T15:00:20.081Z,2.0824
2013-02-14T15:00:30.937Z,1.6144
2013-02-14T15:00:41.793Z,1.8119
2013-02-14T15:00:52.648Z,2.0854
2013-02-14T15:01:03.504Z,2.0856
2013-02-14T15:01:14.360Z,1.8599
2013-02-14T15:01:25.215Z,1.8360
2013-02-14T15:01:36.071Z,1.7445
2013-02-14T15:01:46.927Z,1.7521
2013-02-14T15:01:57.783Z,1.9924
2013-02-14T15:02:08.638Z,1.8319
2013-02-14T15:02:19.494Z,1.8235
2013-02-14T15:02:30.350Z,1.8358
2013-02-14T15:02:41.206Z,1.8282
2013-02-14T15:02:52.061Z,1.9397
2013-02-14T15:03:02.917Z,1.8754
2013-02-14T15:03:13.773Z,1.8942
2013-02-14T15:03:24.628Z,1.5943
2013-02-14T15:03:35.484Z,1.7661
2013-02-14T15:03:46.340Z,1.9681
2013-02-14T15:03:57.195Z,1.9721
2013-02-14T15:04:08.051Z,2.7549
2013-02-14T15:04:18.907Z,2.0519
2013-02-14T15:04:29.763Z,1.9475
2013-02-14T15:04:40.618Z,1.9385
2013-02-14T15:04:51.474Z,2.0147
2013-02-14T15:05:02.330Z,2.2244
2013-02-14T15:05:13.185Z,1.9553
2013-02-14T15:05:24.041Z,2.0214
2013-02-14T15:05:34.897Z,1.7325
2013-02-14T15:05:45.753Z,1.8093
2013-02-14T15:05:56.608Z,1.9299
2013-02-14T15:06:07.464Z,1.7022
2013-02-14T15:06:18.320Z,2.2455
2013-02-14T15:06:29.175Z,2.1710
2013-02-14T15:06:40.031Z,2.0666
2013-02-14T15:06:50.887Z,2.0683
2013-02-14T15:07:01.743Z,1.7701
2013-02-14T15:07:12.598Z,1.6937
2013-02-14T15:07:23.454Z,1.8537
2013-02-14T15:07:34.310Z,1.8517
2013-02-14T15:07:45.165Z,1.8499
2013-02-14T15:07:56.021Z,1.7046
2013-02-14T15:08:06.877Z,2.0762
2013-02-14T15:08:17.732Z,1.4770
2013-02-14T15:08:28.588Z,1.6791
2013-02-14T15:08:39.444Z,1.5418
2013-02-14T15:08:50.300Z,1.8182
2013-02-14T15:09:01.155Z,2.0359
2013-02-14T15:09:12.011Z,1.5877
2013-02-14T15:09:22.867Z,1.6939
2013-02-14T15:09:33.722Z,2.0830
2013-02-14T15:09:44.578Z,1.9275
2013-02-14T15:09:55.434Z,1.6717
2013-02-14T15:10:06.290Z,2.0563
2013-02-14T15:10:17.145Z,1.9840
2013-02-14T15:10:28.001Z,1.7590
2013-02-14T15:10:38.857Z,2.0184
2013-02-14T15:10:49.713Z,1.9176
2013-02-14T15:11:00.568Z,2.0528
2013-02-14T15:11:11.424Z,2.1976
2013-02-14T15:11:22.280Z,2.0977
2013-02-14T15:11:33.135Z,1.9566
2013-02-14T15:11:43.991Z,1.4520
2013-02-14T15:11:54.847Z,1.6470
2013-02-14T15:12:05.702Z,2.2519
2013-02-14T15:12:16.558Z,1.9136
2013-02-14T15:12:27.414Z,1.7885
2013-02-14T15:12:38.270Z,1.7393
2013-02-14T15:12:49.125Z,2.0341
2013-02-14T15:12:59.981Z,1.9864
2013-02-14T15:13:10.837Z,1.6475
2013-02-14T15:13:21.693Z,2.0583
2013-02-14T15:13:32.548Z,1.8138
2013-02-14T15:13:43.404Z,1.8123
2013-02-14T15:13:54.260Z,1.6817
2013-02-14T15:14:05.115Z,2.0939
2013-02-14T15:14:15.971Z,1.9748
2013-02-14T15:14:26.827Z,1.7913
2013-02-14T15:14:37.682Z,1.6142
2013-02-14T15:14:48.538Z,1.5891
2013-02-14T15:14:59.394Z,1.6083
2013-02-14T15:15:10.250Z,1.8489
2013-02-14T15:15:21.105Z,1.6045
2013-02-14T15:15:31.961Z,1.7211
2013-02-14T15:15:42.816Z,1.6437
2013-02-14T15:15:53.672Z,1.6234
2013-02-14T15:16:04.528Z,1.5979
2013-02-14T15:16:15.384Z,1.9484
2013-02-14T15:16:26.239Z,1.6687
2013-02-14T15:16:37.095Z,1.5375
2013-02-14T15:16:47.951Z,1.7950
2013-02-14T15:16:58.806Z,2.0348
2013-02-14T15:17:09.662Z,1.8123
2013-02-14T15:17:20.518Z,1.7181
2013-02-14T15:17:31.374Z,1.7164
2013-02-14T15:17:42.229Z,1.9325
2013-02-14T15:17:53.085Z,1.8785
2013-02-14T15:18:03.941Z,1.6278
2013-02-14T15:18:14.796Z,1.7247
2013-02-14T15:18:25.652Z,1.5416
2013-02-14T15:18:36.508Z,1.4382
2013-02-14T15:18:47.364Z,1.7100
2013-02-14T15:18:58.219Z,1.4735
2013-02-14T15:19:09.075Z,2.0288
2013-02-14T15:19:19.931Z,1.5764
2013-02-14T15:19:30.786Z,1.9166
2013-02-14T15:19:41.642Z,1.6893
2013-02-14T15:19:52.498Z,1.8717
2013-02-14T15:20:03.353Z,1.6942
2013-02-14T15:20:14.209Z,1.3916
2013-02-14T15:20:25.065Z,1.4609
2013-02-14T15:20:35.921Z,1.8190
2013-02-14T15:20:46.776Z,1.4721
2013-02-14T15:20:57.632Z,1.5000
2013-02-14T15:21:08.488Z,1.7494
2013-02-14T15:21:19.344Z,1.5999
2013-02-14T15:21:30.199Z,1.9628
2013-02-14T15:21:41.055Z,1.4244
2013-02-14T15:21:51.911Z,1.4317
2013-02-14T15:22:02.766Z,1.6596
2013-02-14T15:22:13.622Z,1.7619
2013-02-14T15:22:24.478Z,1.3660
2013-02-14T15:22:35.333Z,1.6527
2013-02-14T15:22:46.189Z,1.8102
2013-02-14T15:22:57.045Z,1.4374
2013-02-14T15:23:07.901Z,1.7007
2013-02-14T15:23:18.756Z,1.7847
2013-02-14T15:23:29.612Z,1.3462
2013-02-14T15:23:40.468Z,1.8082
2013-02-14T15:23:51.324Z,1.3758
2013-02-14T15:24:02.179Z,1.6800
2013-02-14T15:24:13.035Z,1.6941
2013-02-14T15:24:23.891Z,1.8054
2013-02-14T15:24:34.746Z,1.5985
2013-02-14T15:24:45.602Z,1.4785
2013-02-14T15:24:56.458Z,1.7549
2013-02-14T15:25:07.314Z,1.6395
2013-02-14T15:25:18.169Z,1.4534
2013-02-14T15:25:29.025Z,1.4667
2013-02-14T15:25:39.881Z,1.2202
2013-02-14T15:25:50.736Z,1.3008
2013-02-14T15:26:01.592Z,1.2655
2013-02-14T15:26:12.448Z,1.5733
2013-02-14T15:26:23.303Z,1.6563
2013-02-14T15:26:34.159Z,1.1393
2013-02-14T15:26:45.015Z,1.7209
2013-02-14T15:26:55.871Z,1.2721
2013-02-14T15:27:06.726Z,1.1118
2013-02-14T15:27:17.582Z,1.3075
2013-02-14T15:27:28.438Z,1.5599
2013-02-14T15:27:39.294Z,1.3614
2013-02-14T15:27:50.149Z,1.3762
2013-02-14T15:28:01.005Z,1.8193
2013-02-14T15:28:11.861Z,1.4874
2013-02-14T15:28:22.716Z,1.0542
2013-02-14T15:28:33.572Z,1.4255
2013-02-14T15:28:44.428Z,1.4791
2013-02-14T15:28:55.283Z,1.7435
2013-02-14T15:29:06.139Z,1.2460
2013-02-14T15:29:16.995Z,1.3134
2013-02-14T15:29:27.851Z,1.3777
2013-02-14T15:29:38.706Z,1.5157
2013-02-14T15:29:49.562Z,1.3362
2013-02-14T15:30:00.418Z,1.4023
2013-02-14T15:30:11.273Z,1.4492
2013-02-14T15:30:22.129Z,1.1769
2013-02-14T15:30:32.985Z,1.2408
2013-02-14T15:30:43.841Z,1.0200
2013-02-14T15:30:54.696Z,1.3790
2013-02-14T15:31:05.552Z,1.3235
2013-02-14T15:31:16.408Z,1.6369
2013-02-14T15:31:27.263Z,1.3266
2013-02-14T15:31:38.119Z,1.4068
2013-02-14T15:31:48.975Z,1.0417
2013-02-14T15:31:59.831Z,1.2741
2013-02-14T15:32:10.686Z,1.3195
2013-02-14T15:32:21.542Z,1.3443
2013-02-14T15:32:32.398Z,1.0861
2013-02-14T15:32:43.253Z,1.1509
2013-02-14T15:32:54.109Z,1.2659
2013-02-14T15:33:04.965Z,1.1603
2013-02-14T15:33:15.821Z,1.2621
2013-02-14T15:33:26.676Z,1.0640
2013-02-14T15:33:37.532Z,1.3382
2013-02-14T15:33:48.388Z,1.3838
2013-02-14T15:33:59.243Z,0.97731
2013-02-14T15:34:10.099Z,1.2773
2013-02-14T15:34:20.955Z,1.3662
2013-02-14T15:34:31.811Z,1.5845
2013-02-14T15:34:42.666Z,1.2985
2013-02-14T15:34:53.522Z,1.1947
2013-02-14T15:35:04.378Z,1.0235
2013-02-14T15:35:15.233Z,1.1333
2013-02-14T15:35:26.089Z,1.0184
2013-02-14T15:35:36.945Z,1.0475
2013-02-14T15:35:47.801Z,1.0667
2013-02-14T15:35:58.656Z,1.2160
2013-02-14T15:36:09.512Z,1.0713
2013-02-14T15:36:20.368Z,1.0119
2013-02-14T15:36:31.223Z,1.1134
2013-02-14T15:36:42.079Z,0.93270
2013-02-14T15:36:52.935Z,0.82656
2013-02-14T15:37:03.790Z,1.3890
2013-02-14T15:37:14.646Z,1.0979
2013-02-14T15:37:25.502Z,1.0299
2013-02-14T15:37:36.358Z,1.0453
2013-02-14T15:37:47.213Z,1.1159
2013-02-14T15:37:58.069Z,1.3164
2013-02-14T15:38:08.925Z,0.90781
2013-02-14T15:38:19.781Z,1.0018
2013-02-14T15:38:30.636Z,1.0016
2013-02-14T15:38:41.492Z,1.1290
2013-02-14T15:38:52.348Z,1.0122
2013-02-14T15:39:03.203Z,1.0705
2013-02-14T15:39:14.059Z,0.98674
2013-02-14T15:39:24.915Z,0.99711
2013-02-14T15:39:35.770Z,1.0822
2013-02-14T15:39:46.626Z,0.88652
2013-02-14T15:39:57.482Z,1.0628
2013-02-14T15:40:08.338Z,1.0566
2013-02-14T15:40:19.193Z,0.82385
2013-02-14T15:40:30.049Z,0.89897
2013-02-14T15:40:40.905Z,1.3230
2013-02-14T15:40:51.760Z,0.97099
2013-02-14T15:41:02.616Z,0.86201
2013-02-14T15:41:13.472Z,0.95256
2013-02-14T15:41:24.328Z,0.89906
2013-02-14T15:41:35.183Z,0.82323
2013-02-14T15:41:46.039Z,0.76358
2013-02-14T15:41:56.895Z,0.93477
2013-02-14T15:42:07.750Z,1.0348
2013-02-14T15:42:18.606Z,0.85432
2013-02-14T15:42:29.462Z,0.98546
2013-02-14T15:42:40.318Z,1.0755
2013-02-14T15:42:51.173Z,0.71726
2013-02-14T15:43:02.029Z,0.86816
2013-02-14T15:43:12.885Z,0.95093
2013-02-14T15:43:23.740Z,0.80669
2013-02-14T15:43:34.596Z,1.0805
2013-02-14T15:43:45.452Z,0.82146
2013-02-14T15:43:56.308Z,0.88110
2013-02-14T15:44:07.163Z,0.89645
2013-02-14T15:44:18.019Z,1.0683
2013-02-14T15:44:28.875Z,0.82908
2013-02-14T15:44:39.731Z,0.80237
2013-02-14T15:44:50.586Z,0.75167
2013-02-14T15:45:01.442Z,0.90854
2013-02-14T15:45:12.298Z,0.87260
2013-02-14T15:45:23.153Z,0.96497
2013-02-14T15:45:34.009Z,0.85269
2013-02-14T15:45:44.865Z,1.1121
2013-02-14T15:45:55.720Z,0.90653
2013-02-14T15:46:06.576Z,0.99461
2013-02-14T15:46:17.432Z,0.69185
2013-02-14T15:46:28.288Z,0.78705
2013-02-14T15:46:39.143Z,0.99033
2013-02-14T15:46:49.999Z,0.80913
2013-02-14T15:47:00.855Z,0.99589
2013-02-14T15:47:11.710Z,1.2085
2013-02-14T15:47:22.566Z,1.0844
2013-02-14T15:47:33.422Z,0.84831
2013-02-14T15:47:44.278Z,1.0629
2013-02-14T15:47:55.133Z,0.91415
2013-02-14T15:48:05.989Z,0.61231
2013-02-14T15:48:16.845Z,0.89629
2013-02-14T15:48:27.700Z,0.79900
2013-02-14T15:48:38.556Z,1.0110
2013-02-14T15:48:49.412Z,0.75103
2013-02-14T15:49:00.268Z,0.96212
2013-02-14T15:49:11.123Z,1.1297
2013-02-14T15:49:21.979Z,0.90529
2013-02-14T15:49:32.835Z,0.62510
2013-02-14T15:49:43.690Z,0.89096
2013-02-14T15:49:54.546Z,0.86847
2013-02-14T15:50:05.402Z,0.97291
2013-02-14T15:50:16.258Z,0.74694
2013-02-14T15:50:27.113Z,0.84722
2013-02-14T15:50:37.969Z,0.78635
2013-02-14T15:50:48.825Z,0.82422
2013-02-14T15:50:59.680Z,0.74891
2013-02-14T15:51:10.536Z,0.54024
2013-02-14T15:51:21.392Z,0.63116
2013-02-14T15:51:32.247Z,0.54632
2013-02-14T15:51:43.103Z,0.58770
2013-02-14T15:51:53.959Z,0.59085
2013-02-14T15:52:04.815Z,0.84326
2013-02-14T15:52:15.670Z,0.78542
2013-02-14T15:52:26.526Z,0.63827
2013-02-14T15:52:37.382Z,0.81057
2013-02-14T15:52:48.238Z,0.51430
2013-02-14T15:52:59.093Z,0.66719
2013-02-14T15:53:09.949Z,0.70624
2013-02-14T15:53:20.805Z,0.76592
2013-02-14T15:53:31.660Z,0.83974
2013-02-14T15:53:42.516Z,0.84922
2013-02-14T15:53:53.372Z,0.59239
2013-02-14T15:54:04.227Z,0.84641
2013-02-14T15:54:15.083Z,0.89091
2013-02-14T15:54:25.939Z,0.71593
2013-02-14T15:54:36.795Z,0.72563
2013-02-14T15:54:47.650Z,0.71451
2013-02-14T15:54:58.506Z,0.50277
2013-02-14T15:55:09.362Z,0.74658
2013-02-14T15:55:20.217Z,0.88670
2013-02-14T15:55:31.073Z,0.86695
2013-02-14T15:55:41.929Z,0.64915
2013-02-14T15:55:52.785Z,0.52282
2013-02-14T15:56:03.640Z,0.55975
2013-02-14T15:56:14.496Z,0.94996
2013-02-14T15:56:25.352Z,0.62250
2013-02-14T15:56:36.208Z,0.83038
2013-02-14T15:56:47.063Z,0.46417
2013-02-14T15:56:57.919Z,0.82311
2013-02-14T15:57:08.775Z,0.74411
2013-02-14T15:57:19.630Z,0.66718
2013-02-14T15:57:30.486Z,0.74601
2013-02-14T15:57:41.342Z,0.72336
2013-02-14T15:57:52.197Z,0.81683
2013-02-14T15:58:03.053Z,0.78831
2013-02-14T15:58:13.909Z,0.47041
2013-02-14T15:58:24.765Z,0.77169
2013-02-14T15:58:35.620Z,0.57676
2013-02-14T15:58:46.476Z,0.64171
2013-02-14T15:58:57.332Z,0.54248
2013-02-14T15:59:08.188Z,0.51821
2013-02-14T15:59:19.043Z,0.71572
2013-02-14T15:59:29.899Z,0.67911
2013-02-14T15:59:40.755Z,0.98059
2013-02-14T15:59:51.610Z,0.86588
2013-02-14T16:00:02.466Z,0.86363
2013-02-14T16:00:13.322Z,0.74114
2013-02-14T16:00:24.178Z,0.64467
2013-02-14T16:00:35.033Z,0.67783
2013-02-14T16:00:45.889Z,0.70324
2013-02-14T16:00:56.745Z,0.65172
2013-02-14T16:01:07.600Z,0.57461
2013-02-14T16:01:18.456Z,0.62456
2013-02-14T16:01:29.312Z,0.58853
2013-02-14T16:01:40.168Z,0.65507
2013-02-14T16:01:51.023Z,0.69036
2013-02-14T16:02:01.879Z,0.84825
2013-02-14T16:02:12.735Z,0.67354
2013-02-14T16:02:23.590Z,0.53300
2013-02-14T16:02:34.446Z,0.53743
2013-02-14T16:02:45.302Z,0.86101
2013-02-14T16:02:56.158Z,0.66537
2013-02-14T16:03:07.013Z,0.61479
2013-02-14T16:03:17.869Z,0.69576
2013-02-14T16:03:28.725Z,0.95003
2013-02-14T16:03:39.580Z,0.48060
2013-02-14T16:03:50.436Z,0.55266
2013-02-14T16:04:01.292Z,0.81324
2013-02-14T16:04:12.148Z,0.76831
2013-02-14T16:04:23.003Z,0.61627
2013-02-14T16:04:33.859Z,0.85396
2013-02-14T16:04:44.715Z,0.79997
2013-02-14T16:04:55.570Z,0.92022
2013-02-14T16:05:06.426Z,0.51708
2013-02-14T16:05:17.282Z,0.52634
2013-02-14T16:05:28.138Z,0.79771
2013-02-14T16:05:38.993Z,0.71581
2013-02-14T16:05:49.849Z,0.78574
2013-02-14T16:06:00.705Z,0.79193
2013-02-14T16:06:11.561Z,0.38220
2013-02-14T16:06:22.416Z,0.79087
2013-02-14T16:06:33.272Z,0.60487
2013-02-14T16:06:44.128Z,0.80434
2013-02-14T16:06:54.983Z,0.63623
2013-02-14T16:07:05.839Z,0.94989
2013-02-14T16:07:16.695Z,0.77453
2013-02-14T16:07:27.550Z,0.56024
2013-02-14T16:07:38.406Z,0.87123
2013-02-14T16:07:49.262Z,0.72254
2013-02-14T16:08:00.118Z,0.72502
2013-02-14T16:08:10.973Z,0.70350
2013-02-14T16:08:21.829Z,0.73286
2013-02-14T16:08:32.685Z,0.95894
2013-02-14T16:08:43.541Z,0.64245
2013-02-14T16:08:54.396Z,0.72476
2013-02-14T16:09:05.252Z,0.47977
2013-02-14T16:09:16.108Z,0.74276
2013-02-14T16:09:26.963Z,0.74493
2013-02-14T16:09:37.819Z,0.39011
2013-02-14T16:09:48.675Z,0.83863
2013-02-14T16:09:59.531Z,1.0143
2013-02-14T16:10:10.386Z,0.64139
2013-02-14T16:10:21.242Z,1.0251
2013-02-14T16:10:32.098Z,0.74510
2013-02-14T16:10:42.953Z,0.94151
2013-02-14T16:10:53.809Z,0.63424
2013-02-14T16:11:04.665Z,0.64147
2013-02-14T16:11:15.521Z,0.76689
2013-02-14T16:11:26.376Z,0.52531
2013-02-14T16:11:37.232Z,0.74124
2013-02-14T16:11:48.088Z,0.68922
2013-02-14T16:11:58.944Z,0.50480
2013-02-14T16:12:09.799Z,0.58203
2013-02-14T16:12:20.655Z,0.58105
2013-02-14T16:12:31.511Z,0.40135
2013-02-14T16:12:42.366Z,0.71041
2013-02-14T16:12:53.222Z,0.46398
2013-02-14T16:13:04.078Z,0.53174
2013-02-14T16:13:14.934Z,0.41498
2013-02-14T16:13:25.789Z,0.80228
2013-02-14T16:13:36.645Z,0.38055
2013-02-14T16:13:47.501Z,0.54627
2013-02-14T16:13:58.356Z,0.74340
2013-02-14T16:14:09.212Z,0.54939
2013-02-14T16:14:20.068Z,0.69253
2013-02-14T16:14:30.924Z,0.48587
2013-02-14T16:14:41.779Z,0.45607
2013-02-14T16:14:52.635Z,0.71532
2013-02-14T16:15:03.491Z,0.49891
2013-02-14T16:15:14.347Z,0.46117
2013-02-14T16:15:25.202Z,0.71398
2013-02-14T16:15:36.058Z,0.70672
2013-02-14T16:15:46.914Z,0.41692
2013-02-14T16:15:57.769Z,0.74827
2013-02-14T16:16:08.625Z,0.68187
2013-02-14T16:16:19.481Z,0.67534
2013-02-14T16:16:30.337Z,0.62691
2013-02-14T16:16:41.192Z,0.72804
2013-02-14T16:16:52.048Z,0.41639
2013-02-14T16:17:02.904Z,0.60678
2013-02-14T16:17:13.759Z,0.65335
2013-02-14T16:17:24.615Z,0.65723
2013-02-14T16:17:35.471Z,0.64073
2013-02-14T16:17:46.327Z,0.69702
2013-02-14T16:17:57.182Z,0.81198
2013-02-14T16:18:08.038Z,0.57409
2013-02-14T16:18:18.894Z,1.1199
2013-02-14T16:18:29.750Z,1.1534
2013-02-14T16:18:40.605Z,1.0305
2013-02-14T16:18:51.461Z,0.50492
2013-02-14T16:19:02.317Z,0.83094
2013-02-14T16:19:13.172Z,0.77796
2013-02-14T16:19:24.028Z,0.86453
2013-02-14T16:19:34.884Z,0.81092
2013-02-14T16:19:45.740Z,0.70559
2013-02-14T16:19:56.595Z,1.0212
2013-02-14T16:20:07.451Z,0.69655
2013-02-14T16:20:18.307Z,0.66466
2013-02-14T16:20:29.163Z,0.78013
2013-02-14T16:20:40.018Z,0.69738
2013-02-14T16:20:50.874Z,0.67753
2013-02-14T16:21:01.729Z,0.97980
2013-02-14T16:21:12.585Z,0.90367
2013-02-14T16:21:23.440Z,0.90207
2013-02-14T16:21:34.296Z,0.45478
2013-02-14T16:21:45.152Z,0.22690
2013-02-14T16:21:56.008Z,0.59096
2013-02-14T16:22:06.863Z,0.80034
2013-02-14T16:22:17.719Z,0.84334
2013-02-14T16:22:28.575Z,0.66509
2013-02-14T16:22:39.430Z,0.69728
2013-02-14T16:22:50.286Z,0.62464
2013-02-14T16:23:01.142Z,0.44685
2013-02-14T16:23:11.998Z,0.74321
2013-02-14T16:23:22.853Z,0.65384
2013-02-14T16:23:33.709Z,0.64288
2013-02-14T16:23:44.565Z,0.30583
2013-02-14T16:23:55.421Z,0.35353
2013-02-14T16:24:06.276Z,0.47258
2013-02-14T16:24:17.132Z,0.77871
2013-02-14T16:24:27.988Z,0.84934
2013-02-14T16:24:38.843Z,0.40471
2013-02-14T16:24:49.699Z,0.68782
2013-02-14T16:25:00.555Z,0.43376
2013-02-14T16:25:11.411Z,0.39627
2013-02-14T16:25:22.266Z,0.88717
2013-02-14T16:25:33.122Z,0.61142
2013-02-14T16:25:43.978Z,0.84643
2013-02-14T16:25:54.833Z,0.70820
2013-02-14T16:26:05.689Z,1.0784
2013-02-14T16:26:16.545Z,0.88695
2013-02-14T16:26:27.401Z,0.58212
2013-02-14T16:26:38.256Z,0.68929
2013-02-14T16:26:49.112Z,0.54781
2013-02-14T16:26:59.968Z,0.15316
2013-02-14T16:27:10.824Z,0.73494
2013-02-14T16:27:21.679Z,0.89297
2013-02-14T16:27:32.535Z,0.24922
2013-02-14T16:27:43.391Z,0.52557
2013-02-14T16:27:54.246Z,0.89182
2013-02-14T16:28:05.102Z,0.63359
2013-02-14T16:28:15.958Z,0.51393
2013-02-14T16:28:26.814Z,0.36971
2013-02-14T16:28:37.669Z,0.63516
2013-02-14T16:28:48.525Z,0.54821
2013-02-14T16:28:59.381Z,0.47825
2013-02-14T16:29:10.237Z,0.40971
2013-02-14T16:29:21.092Z,1.7047
2013-02-14T16:29:31.948Z,1.0772
2013-02-14T16:29:42.804Z,0.27294
2013-02-14T16:29:53.660Z,0.22106
2013-02-14T16:30:04.515Z,0.37507
2013-02-14T16:30:15.371Z,0.60847
2013-02-14T16:30:26.227Z,0.28084
2013-02-14T16:30:37.082Z,0.83732
2013-02-14T16:30:47.938Z,1.3152
2013-02-14T16:30:58.794Z,1.0157
2013-02-14T16:31:09.650Z,0.57421
2013-02-14T16:31:20.505Z,0.42568
2013-02-14T16:31:31.361Z,0.96273
2013-02-14T16:31:42.217Z,0.79787
2013-02-14T16:31:53.072Z,1.1420
2013-02-14T16:32:03.928Z,0.81535
2013-02-14T16:32:14.784Z,0.53133
2013-02-14T16:32:25.640Z,1.1913
2013-02-14T16:32:36.495Z,0.48384
2013-02-14T16:32:47.351Z,0.35639
2013-02-14T16:32:58.207Z,0.99783
2013-02-14T16:33:09.063Z,0.72743
2013-02-14T16:33:19.918Z,0.32139
2013-02-14T16:33:30.774Z,0.61040
2013-02-14T16:33:41.630Z,NaN
2013-02-14T16:33:52.486Z,0.16815
2013-02-14T16:34:03.341Z,1.4287
2013-02-14T16:34:14.197Z,1.0539
2013-02-14T16:34:25.053Z,0.30655
2013-02-14T16:34:35.909Z,0.74689
2013-02-14T16:34:46.764Z,0.67619
2013-02-14T16:34:57.620Z,0.79692
2013-02-14T16:35:08.476Z,0.52638
2013-02-14T16:35:19.331Z,NaN
2013-02-14T16:35:30.187Z,0.82457
2013-02-14T16:35:41.043Z,1.2078
2013-02-14T16:35:51.899Z,0.57302
2013-02-14T16:36:02.754Z,0.39513
2013-02-14T16:36:13.610Z,NaN
2013-02-14T16:36:24.466Z,NaN
2013-02-14T16:36:35.322Z,0.43167
2013-02-14T16:36:46.177Z,NaN
2013-02-14T16:36:57.033Z,NaN
2013-02-14T16:37:07.889Z,0.73598
2013-02-14T16:37:18.745Z,0.47877
2013-02-14T16:37:29.600Z,NaN
2013-02-14T16:37:40.456Z,0.67904
2013-02-14T16:37:51.312Z,0.74342
2013-02-14T16:38:02.167Z,0.18407
2013-02-14T16:38:13.023Z,1.4128
2013-02-14T16:38:23.879Z,NaN
2013-02-14T16:38:34.735Z,0.0069024
2013-02-14T16:38:45.590Z,0.13333
2013-02-14T16:38:56.446Z,0.19156
2013-02-14T16:39:07.302Z,0.41213
2013-02-14T16:39:18.158Z,0.012002
2013-02-14T16:39:29.013Z,0.47486
2013-02-14T16:39:39.869Z,0.30789
2013-02-14T16:39:50.725Z,0.59171
2013-02-14T16:40:01.581Z,0.53647
2013-02-14T16:40:12.436Z,0.40360
2013-02-14T16:40:23.292Z,0.37281
2013-02-14T16:40:34.148Z,NaN
2013-02-14T16:40:45.003Z,0.020619
2013-02-14T16:40:55.859Z,NaN
2013-02-14T16:41:06.715Z,NaN
2013-02-14T16:41:17.571Z,0.32253
2013-02-14T16:41:28.426Z,0.11642
2013-02-14T16:41:39.282Z,NaN
2013-02-14T16:41:50.138Z,0.76269
2013-02-14T16:42:00.994Z,0.074566
2013-02-14T16:42:11.849Z,NaN
2013-02-14T16:42:22.705Z,0.29818
2013-02-14T16:42:33.561Z,NaN
2013-02-14T16:42:44.417Z,0.16703
2013-02-14T16:42:55.272Z,0.010004
2013-02-14T16:43:06.128Z,0.10045
2013-02-14T16:43:16.984Z,0.85173
2013-02-14T16:43:27.840Z,0.044162
2013-02-14T16:43:38.695Z,0.072633
2013-02-14T16:43:49.551Z,0.82772
2013-02-14T16:44:00.407Z,NaN
2013-02-14T16:44:11.262Z,1.0704
2013-02-14T16:44:22.118Z,0.43885
2013-02-14T16:44:32.974Z,0.75061
2013-02-14T16:44:43.830Z,0.68132
2013-02-14T16:44:54.686Z,0.087749
2013-02-14T16:45:05.541Z,0.15729
2013-02-14T16:45:16.397Z,NaN
2013-02-14T16:45:27.253Z,NaN
2013-02-14T16:45:38.108Z,0.059166
2013-02-14T16:45:48.964Z,0.52760
2013-02-14T16:45:59.820Z,0.014459
2013-02-14T16:46:10.676Z,0.034854
2013-02-14T16:46:21.532Z,0.14171
2013-02-14T16:46:32.387Z,0.27093
2013-02-14T16:46:43.243Z,0.18209
2013-02-14T16:46:54.099Z,0.23571
2013-02-14T16:47:04.955Z,0.082637
2013-02-14T16:47:15.810Z,0.58880
2013-02-14T16:47:26.666Z,1.4401
2013-02-14T16:47:37.522Z,0.34382
2013-02-14T16:47:48.377Z,NaN
2013-02-14T16:47:59.233Z,1.2631
2013-02-14T16:48:10.089Z,0.089641
2013-02-14T16:48:20.945Z,0.55563
2013-02-14T16:48:31.801Z,NaN
2013-02-14T16:48:42.656Z,0.15198
2013-02-14T16:48:53.512Z,0.87472
2013-02-14T16:49:04.368Z,0.48249
2013-02-14T16:49:15.223Z,NaN
2013-02-14T16:49:26.079Z,NaN
2013-02-14T16:49:36.935Z,NaN
2013-02-14T16:49:47.791Z,NaN
2013-02-14T16:49:58.646Z,0.42681
2013-02-14T16:50:09.502Z,0.61935
2013-02-14T16:50:20.358Z,NaN
2013-02-14T16:50:31.214Z,NaN
2013-02-14T16:50:42.069Z,0.56814
2013-02-14T16:50:52.925Z,0.0068824
2013-02-14T16:51:03.781Z,0.097436
2013-02-14T16:51:14.637Z,0.26748
2013-02-14T16:51:25.492Z,0.40696
2013-02-14T16:51:36.348Z,0.59626
2013-02-14T16:51:47.204Z,1.1741
2013-02-14T16:51:58.060Z,0.75698
2013-02-14T16:52:08.915Z,NaN
2013-02-14T16:52:19.771Z,0.75225
2013-02-14T16:52:30.627Z,NaN
2013-02-14T16:52:41.483Z,0.46131
2013-02-14T16:52:52.339Z,1.7162
2013-02-14T16:53:03.194Z,0.48654
2013-02-14T16:53:14.050Z,0.59529
2013-02-14T16:53:24.906Z,NaN
2013-02-14T16:53:35.762Z,NaN
